	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MIC12	MIC12	292.147038345424	-1.07676244538687	0.479381627070766	-2.24614875619319	0.0246944812643525	0.0455199255021936
CKB2	CKB2	460.17883262998	0.93016891253241	0.414431885728097	2.2444434044891	0.0248038864773194	0.0457070983532595
AOS1	AOS1	282.908003841207	-0.990866226527653	0.441672331685429	-2.24344192615936	0.0248683308227921	0.0457997826111328
YOR034C-A	YOR034C-A	14.3701309815785	-2.25575847967519	1.00550124777003	-2.24341688752546	0.0248699438955153	0.0457997826111328
CDC6	CDC6	49.6075765383883	1.3722738583031	0.611797993579802	2.24301791229085	0.0248956594455533	0.0458326172624504
OST1	OST1	430.455290689004	0.957087335350826	0.42689905275989	2.24195235188105	0.0249644519780856	0.0459447102269264
VMA22	VMA22	224.321683079731	-1.0042705588221	0.448250324129839	-2.24042349723145	0.0250634422440375	0.0460976982032741
EMP24	EMP24	616.247386016631	-1.18422260448862	0.528547624761756	-2.24052204382228	0.025057051319321	0.0460976982032741
CAF130	CAF130	168.722544696121	1.05649955806193	0.472217142990556	2.23731724640724	0.0252656128135872	0.046454837606001
QDR2	QDR2	56.0899702971778	1.33885140673819	0.598451334252433	2.23719345268173	0.0252736990998827	0.0464550092247054
HER2	HER2	46.765791132814	1.32104336849576	0.590539035394438	2.23701277869532	0.0252855048617349	0.0464620152565296
SLN1	SLN1	196.611152571828	0.993555400979001	0.444181447051328	2.2368232792582	0.0252978924320178	0.0464700855925688
SPT16	SPT16	554.12468472311	-1.00348323144505	0.449511048862369	-2.23238835615872	0.0255893067113121	0.0469905373163178
SAT4	SAT4	792.39939781259	0.891965296632222	0.399675373085691	2.23172443612377	0.025633181179281	0.0470562378439612
SPO1	SPO1	60.5615020249704	-1.29029382285705	0.578563678136724	-2.23016734650967	0.0257363351764643	0.0472306852054343
