id	X16.bam	X17.bam	X18.bam	X19.bam
BIO5	26.9681943349508	30.034538926551	114.451736867339	94.3262920585223
BIO4	41.1264963608	42.3701531285273	57.2258684336693	45.448122537288
BIO3	15.5067117425967	16.626262620055	41.3297938687612	44.5906107913014
MNT4	397.106661582151	252.075594562124	146.243885997155	129.484273643972
FRE4	64.723666403882	26.816552612992	4870.55724668785	2999.57608746101
YNR061C	45.1717255110427	76.695340473157	228.903473734677	317.27934601503
YNR062C	8.76466315885903	4.29064841807871	50.867438607706	54.8807517431402
YNR063W	50.5653643780328	21.9895731426534	47.6882236947244	48.8781695212343
YNR064C	80.2303781464788	30.034538926551	12.7168596519265	30.0129111095298
YNR065C	43.1491109359214	82.0586509957554	31.7921491298163	48.8781695212343
YNR066C	31.6876283435672	58.9964157485823	9.53764473894488	12.0051644438119
DSE4	186.080540911161	162.508308834731	9.53764473894488	24.0103288876239
YNR068C	93.7144753139542	60.6054089053618	19.0752894778898	18.8652584117045
BSC5	163.157575726453	152.318018841794	19.0752894778898	34.3004698394627
PDR18	137.537791108249	101.902899929369	9.53764473894488	21.4377936496642
YNR071C	2.02261457512131	2.6816552612992	0	0.857511745986566
HXT17	7.41625344211148	4.82697947033855	3.17921491298163	2.5725352379597
MAN2	28.9908089100722	21.9895731426534	3.17921491298163	0.857511745986566
AIF1	41.8007012191738	34.3251873446297	28.6129342168347	18.8652584117045
COS10	152.370297992472	134.08276306496	54.0466535206877	48.8781695212343
YNR075C-A	0	0.536331052259839	0	0
PAU6	0	0	0	0
YNR077C	0	0	0	0
YOL166W-A	0	0	0	0
AAD15	0	0	0	0
YOL164W-A	0	0	0	0
BDS1	0	0	0	0
YOL163W	0	0	0	0
YOL162W	0	0	0	0
PAU20	0	0	0	0
YOL160W	3.37102429186886	1.60899315677952	6.35842982596326	2.5725352379597
YOL159C-A	82.9271975799738	51.4877810169446	79.4803728245407	60.0258222190596
CSS3	172.596443743685	103.511893086149	28.6129342168347	39.445540315382
ENB1	256.872051040407	227.940697210432	197.111324604861	142.34694983377
IMA2	49.2169546612853	47.1971325988659	0	4.28755872993283
HXT11	16.8551214593443	6.97230367937791	6.35842982596326	1.71502349197313
YOL155W-A	0	0	0	0
HPF1	4443.68422154153	3252.84783195593	267.054052690457	241.818312368212
ZPS1	113.940621065167	64.8960573234406	50.867438607706	59.1683104730731
FRE7	76.1851489962361	173.771260932188	588.154758901601	571.102822827053
GRE2	448.346230818558	205.951124067778	18814.5938550253	22462.5201861181
DCP1	255.523641323659	191.470185656763	168.498390388026	151.779579039622
SPT20	83.6014024383476	124.428804124283	174.85682021399	201.515260306843
PEX11	4077.59098344457	2067.55620646168	260.695622864493	187.795072371058
PSF3	72.1399198459935	84.7403062570546	85.838802650504	110.619015232267
CTR9	562.961056742099	563.147604872831	813.879017723297	660.284044409656
NOP8	127.424718232643	119.601824653944	715.323355420866	694.584514249119
RIB4	448.346230818558	508.978168594587	295.666986907291	269.258688239782
RRP40	117.311645357036	109.947865713267	629.484552770362	635.416203776046
PPM2	26.2939894765771	25.2075594562124	79.4803728245407	90.0387333285895
ARG8	84.2756072967214	173.771260932188	928.330754590635	782.908224085735
CDC33	558.915827591856	876.901270444837	3532.10776832259	3424.90191347035
RTC1	306.763210560066	180.743564611566	244.799548299585	236.673241892292
BSC6	39.7780866440525	46.660801546606	273.41248251642	336.144604426734
PFK27	43.1491109359214	43.9791462853068	2397.12804438815	2157.4995529022
MED7	102.479138472813	114.238514131346	257.516407951512	215.235448242628
HRT1	635.100976588092	345.397197655336	295.666986907291	337.002116172721
GAS4	22.2487603263344	12.3356142019763	19.0752894778898	8.57511745986566
YOL131W	17.5293263177181	5.89964157485823	9.53764473894488	3.43004698394627
ALR1	935.796343422794	340.033887132738	817.058232636278	669.716673615508
VPS68	1347.06130703079	1078.02541504228	295.666986907291	332.714557442788
YGK3	48.5427498029115	33.7888562923699	403.760293948667	396.170426645794
RPL25	1094.908689999	2461.2231988204	15393.758608657	16098.0680074058
MDH2	1381.44575480786	3390.6849123867	123.989381606284	144.061973325743
TRM13	91.0176558804591	137.837080430779	807.520587897334	757.182871706138
TRM11	3.37102429186886	6.97230367937791	1367.0624125821	999.00118407435
HRP1	392.387227573535	350.224177125675	149.423100910137	318.136857761016
SMF1	224.510217838466	227.404366158172	216.186614082751	228.955636178413
RPS19A	219.790783829849	580.310198545146	5468.2496503284	6076.32823206081
RPL18A	694.431004124984	2048.78461963259	12700.9635773616	13517.8151637322
MCH4	256.872051040407	87.9582925706136	206.648969343806	205.802819036776
YOL118C	24.2713749014558	18.2352557768345	22.2545043908714	12.8626761897985
RRI2	347.889706920866	299.80905821325	47.6882236947244	65.170892694979
MSN1	118.660055073784	150.172694632755	181.215250039953	144.91948507173
PAP2	113.940621065167	89.5672857273932	632.663767683344	635.416203776046
PTH4	53.9363886699017	28.4255457697715	9.53764473894488	4.28755872993283
SKM1	781.403430855201	320.725969251384	57.2258684336693	57.4532869810999
MSB4	99.7823190393181	111.020527817787	101.734877215412	125.196714914039
MDY2	917.592812246703	573.337894865768	302.025416733255	212.662913004668
SHR5	387.667793564918	259.584229293762	57.2258684336693	54.0232399971537
ZEO1	5512.97312692233	6031.04268266189	2784.99226377191	2829.78876175567
SUF1	0	0	0	0
INO4	986.361707800827	766.41707367931	133.527026345228	128.626761897985
YOL107W	53.2621838115279	35.3978494491494	6.35842982596326	22.2953053956507
tT(AGU)O1	0	0	0	0
WSC3	62.7010518287607	33.7888562923699	270.233267603438	253.823476812024
NDJ1	1.34840971674754	1.07266210451968	12.7168596519265	12.8626761897985
YOL103W-A	0	0	0	0
YOL103W-B	0	0	0	0
ITR2	91.6918607388329	157.144998312133	445.090087817428	452.766201880907
